Cue,NivelEducativo
580030200,Jardin
580030200,Primario
580030300,Primario
580030400,Primario
580030900,Jardin
580030900,Primario
580031100,Secundario
580031300,Primario
580031400,Jardin
580031400,Primario
580031500,Jardin
580031500,Primario
580031600,Jardin
580031600,Primario
580031700,Primario
580031800,Secundario
580031900,Jardin
580031900,Primario
580032000,Jardin
580032000,Primario
580032100,Primario
580032200,Primario
580032400,Jardin
580032400,Primario
580032700,Jardin
580032700,Primario
580032800,Jardin
580032800,Primario
580032900,Primario
580033000,Jardin
580033000,Primario
580033200,Jardin
580033200,Primario
580033300,Primario
580033400,Primario
580033500,Jardin
580033500,Primario
580033800,Jardin
580033800,Primario
580034000,Jardin
580034000,Primario
580034100,Primario
580034200,Primario
580034300,Jardin
580034300,Primario
580034400,Primario
580034500,Secundario
580034600,Primario
580034700,Secundario
580034800,Secundario
580035000,Primario
580035100,Jardin
580035100,Primario
580035200,Primario
580035300,Primario
580035500,Primario
580035900,Jardin
580035900,Primario
580036600,Secundario
580036700,Secundario
580036800,Jardin
580036800,Primario
580036900,Jardin
580036900,Primario
580037000,Primario
580037100,Primario
580037400,Secundario
580037500,Secundario
580037700,Secundario
580037800,Jardin
580037800,Primario
580037900,Jardin
580037900,Primario
580038000,Jardin
580038000,Primario
580038100,Jardin
580038100,Primario
580038200,Secundario
580038400,Jardin
580038401,Jardin
580038500,Jardin
580038600,Jardin
580038600,Primario
580038700,Jardin
580038700,Primario
580038800,Secundario
580038900,Jardin
580038900,Primario
580039100,Jardin
580039100,Primario
580039200,Jardin
580039200,Primario
580039300,Primario
580039400,Jardin
580039400,Primario
580039500,Jardin
580039500,Primario
580039600,Jardin
580039600,Primario
580039700,Jardin
580039700,Primario
580039800,Jardin
580039800,Primario
580040100,Jardin
580040100,Primario
580040200,Secundario
580040201,Secundario
580040400,Secundario
580040500,Secundario
580040600,Jardin
580040600,Primario
580040700,Primario
580040800,Secundario
580040900,SNU
580041000,Primario
580041100,Primario
580041300,Jardin
580041300,Primario
580041400,Primario
580041500,Jardin
580041500,Primario
580041600,Jardin
580041600,Primario
580041800,Jardin
580041800,Primario
580041900,Jardin
580041900,Primario
580042000,Jardin
580042000,Primario
580042100,Jardin
580042100,Primario
580042400,Primario
580042500,Jardin
580042600,Secundario
580042700,Jardin
580042700,Primario
580042800,Primario
580042900,Primario
580043000,Jardin
580043000,Primario
580044100,Primario
580044200,Jardin
580044200,Primario
580044300,Primario
580044400,Jardin
580044400,Primario
580044600,Secundario
580044601,Secundario
580044800,Jardin
580044800,Primario
580044900,Jardin
580044900,Primario
580045000,Primario
580045100,Primario
580045200,Primario
580045500,Jardin
580045500,Primario
580045600,SNU
580045800,Primario
580045900,Primario
580046000,Primario
580046100,Primario
580046200,Jardin
580046200,Primario
580046400,Primario
580046500,Primario
580046600,Secundario
580046700,Jardin
580046900,Primario
580047000,Jardin
580047000,Primario
580047000,Secundario
580047100,Jardin
580047100,Primario
580047200,Jardin
580047200,Primario
580047500,Secundario
580047700,Secundario
580048000,Jardin
580048200,Secundario
580048300,Secundario
580048400,Secundario
580048500,Secundario
580048600,SNU
580048700,Jardin
580048700,Primario
580048800,Jardin
580048800,Primario
580048900,Jardin
580048900,Primario
580049000,Jardin
580049000,Primario
580049100,Jardin
580049100,Primario
580049200,Secundario
580049300,Jardin
580049300,Primario
580049400,Jardin
580049400,Primario
580049600,Jardin
580049600,Primario
580049800,Jardin
580049800,Primario
580049900,Primario
580050000,Jardin
580050000,Primario
580050200,Jardin
580050300,Jardin
580050400,Primario
580050500,Primario
580050600,Primario
580051400,Jardin
580051400,Primario
580051500,Primario
580051600,Jardin
580051700,Primario
580051800,Secundario
580051900,Secundario
580052000,Secundario
580052100,Primario
580052200,Jardin
580052200,Primario
580052300,Primario
580052400,Primario
580052600,Jardin
580052600,Primario
580052700,Secundario
580053100,Jardin
580053100,Primario
580053300,Jardin
580053300,Primario
580053700,Jardin
580053700,Primario
580053800,Jardin
580053800,Primario
580053900,Jardin
580053900,Primario
580054000,Jardin
580054100,Jardin
580054100,Primario
580054200,Primario
580054300,Primario
580054800,Jardin
580054800,Primario
580054900,Jardin
580055100,Primario
580055200,Primario
580055300,Jardin
580055300,Primario
580055600,Secundario
580056100,Jardin
580056100,Primario
580056200,Jardin
580056300,Primario
580056400,Primario
580056600,Jardin
580056600,Primario
580056700,Primario
580056800,Primario
580057000,Jardin
580057100,SNU
580057200,Secundario
580057300,Jardin
580057300,Primario
580057800,Jardin
580057800,Primario
580058000,Primario
580058100,Jardin
580058100,Primario
580058200,Jardin
580058300,Jardin
580058400,Jardin
580058400,Primario
580058600,Primario
580058700,Primario
580059100,Jardin
580059100,Primario
580059300,Jardin
580059300,Primario
580059500,Jardin
580059500,Primario
580059600,Jardin
580059600,Primario
580059700,Primario
580059800,SNU
580059900,Jardin
580060000,Jardin
580060000,Primario
580060200,Jardin
580060200,Primario
580060300,Primario
580060500,Jardin
580060500,Primario
580060600,Jardin
580060700,Secundario
580060800,Jardin
580060800,Primario
580060900,Primario
580061000,Jardin
580061100,SNU
580061400,Jardin
580061500,Primario
580061700,Primario
580061800,Jardin
580061800,Primario
580061900,Primario
580062000,SNU
580062100,Jardin
580062200,Primario
580062300,Secundario
580062700,Jardin
580062800,Primario
580063000,Jardin
580063200,Jardin
580063400,Jardin
580063401,Jardin
580063600,Jardin
580063700,Primario
580063900,Jardin
580063900,Primario
580064000,Jardin
580064000,Primario
580064100,Primario
580064200,Jardin
580064200,Primario
580064300,Primario
580064400,Jardin
580064400,Primario
580064500,Jardin
580064500,Primario
580064700,Primario
580064800,Primario
580064900,Secundario
580065000,Secundario
580065500,SNU
580065700,SNU
580071300,Primario
580071600,Jardin
580071600,Primario
580071700,Primario
580071701,Jardin
580071800,Primario
580072100,Jardin
580072200,Jardin
580072200,Primario
580072300,Primario
580072400,Jardin
580072400,Primario
580072500,SNU
580072501,SNU
580072502,SNU
580073500,SNU
580073600,SNU
580074300,Jardin
580074300,Primario
580075000,Jardin
580075500,SNU
580086500,Primario
580086600,Primario
580086700,Primario
580086900,Jardin
580088700,Secundario
580088800,Secundario
580088900,Jardin
580089000,Primario
580089100,Secundario
580089800,SNU
580089900,Jardin
580090000,Primario
580090100,Secundario
580090200,Secundario
580093300,Jardin
580093500,Primario
580093600,Jardin
580093600,Primario
580093800,Secundario
580095100,Primario
580095200,Primario
580095300,Primario
580095400,Jardin
580095400,Primario
580095500,Jardin
580095500,Primario
580095800,Jardin
580095800,Primario
580096000,Jardin
580096000,Primario
580096300,Primario
580096400,Jardin
580096400,Primario
580098300,Secundario
580098500,Jardin
580098500,Primario
580099400,Secundario
580099500,Primario
580100100,Primario
580100200,SNU
580100300,Jardin
580100500,Jardin
580100600,Secundario
580100700,SNU
580100701,SNU
580100800,SNU
580101100,SNU
580101200,Primario
580101300,Primario
580101400,SNU
580101600,Jardin
580101600,Primario
580101700,Secundario
580101800,SNU
580101801,SNU
580101900,Secundario
580102000,Secundario
580102100,Jardin
580102400,Secundario
580102500,Jardin
580102600,Primario
580102700,Secundario
580103000,SNU
580103100,SNU
580103400,Primario
580103500,Secundario
580103600,Secundario
580104000,Secundario
580104100,Primario
580104400,Primario
580104500,Jardin
580104500,Primario
580104700,Secundario
580104800,Secundario
580104900,Secundario
580105000,Secundario
580105100,Secundario
580105200,Secundario
580105700,Secundario
580105900,Secundario
580106000,Secundario
580106100,Secundario
580106200,SNU
580106500,Secundario
580106600,Secundario
580106700,Jardin
580106900,Secundario
580107100,Jardin
580107500,Primario
580107900,SNU
580108100,SNU
580108200,Jardin
580108400,Jardin
580108700,Jardin
580108700,Primario
580108900,Jardin
580109100,Jardin
580109200,Jardin
580109300,Jardin
580109400,Jardin
580109700,Secundario
580109800,Secundario
580109900,SNU
580110100,SNU
580110500,Jardin
580110600,Jardin
580110900,Primario
580111400,Jardin
580111400,Primario
580111500,Jardin
580111600,Jardin
580111700,Jardin
580111700,Primario
580112000,Secundario
580112300,Secundario
580112400,Primario
580112800,SNU
580113100,Secundario
580113200,Jardin
580113300,Jardin
580113500,Jardin
580113900,Jardin
580113900,Primario
580114100,SNU
580114500,Primario
580114600,Primario
580114800,Jardin
580114900,Secundario
580114901,Secundario
580115000,Jardin
580115100,Primario
580115200,Secundario
580115700,Primario
580115800,Primario
580116000,Jardin
580116300,Secundario
580116400,Jardin
580116600,Primario
580116700,Jardin
580117000,Primario
580117100,Jardin
580117400,Jardin
580117600,Jardin
580117600,Primario
580117700,Primario
580117800,Jardin
580117800,Primario
580117900,Jardin
580118000,Secundario
580118100,Secundario
580118200,Primario
580118300,SNU
580118400,Jardin
580118400,Primario
580118500,Secundario
580118600,Secundario
580118800,Secundario
580118900,Secundario
580119000,Jardin
580119000,Primario
580119100,Primario
580119300,Jardin
580119300,Primario
580119400,SNU
580119500,Secundario
580119600,SNU
580119800,Primario
580119900,Jardin
580120000,Jardin
580120100,Jardin
580120200,Primario
580120300,Primario
580120400,SNU
580120700,SNU
580121600,Jardin
580121700,Jardin
580121900,Jardin
580122000,Jardin
580122200,Secundario
580122300,Jardin
580122400,Jardin
580122500,Jardin
580122501,Jardin
580122502,Jardin
580122600,Jardin
580123000,Jardin
580123100,Jardin
580123100,Primario
580123300,SNU
580124200,Primario
580124400,Primario
580124500,Secundario
580124800,Primario
580124900,Secundario
580125000,Secundario
580125200,Jardin
580125500,Jardin
580125500,Primario
580125600,Secundario
580125700,Jardin
580125700,Primario
580125800,Secundario
580125900,Primario
580126000,Secundario
580126200,Secundario
580126300,Jardin
580126500,Jardin
580126600,Primario
580126700,SNU
580126800,Secundario
580126900,Jardin
580126900,Primario
580127000,Jardin
580127000,Primario
580127300,Secundario
580127400,Secundario
580127500,Jardin
580127600,Jardin
580127700,Jardin
580127800,Jardin
580127900,Jardin
580128000,Jardin
580128100,Jardin
580128300,Primario
580128400,Jardin
580128500,Jardin
580128600,Jardin
580128800,Secundario
580128900,Jardin
580129100,Secundario
580129300,Secundario
580129400,Jardin
580129600,Secundario
580129800,Secundario
580129900,Secundario
580129901,Secundario
580129902,Secundario
580129903,Secundario
580129904,Secundario
580130100,Secundario
580130300,Secundario
620000100,Primario
620000200,Jardin
620000300,Secundario
620000400,Primario
620000500,Primario
620000600,Jardin
620000600,Primario
620000800,SNU
620000801,SNU
620001100,Jardin
620001200,Jardin
620001400,Primario
620001600,Secundario
620001700,Primario
620001800,Primario
620001900,Jardin
620002000,Jardin
620002000,Primario
620002200,Primario
620002400,Jardin
620002400,Primario
620002600,Primario
620002700,Primario
620002800,Jardin
620002800,Primario
620002900,Jardin
620002900,Primario
620003300,Primario
620003400,Jardin
620003400,Primario
620003500,Jardin
620003500,Primario
620003700,Jardin
620003700,Primario
620003800,Secundario
620003900,Primario
620004000,Primario
620004100,Primario
620004200,Primario
620004300,Secundario
620004400,Primario
620004500,Secundario
620004600,Jardin
620004700,Secundario
620004900,Jardin
620004902,Jardin
620005100,Secundario
620005200,Secundario
620005300,Secundario
620005400,Jardin
620005400,Primario
620005500,Secundario
620005600,Primario
620005700,Primario
620005800,Jardin
620005900,Secundario
620006000,Jardin
620006100,Primario
620006200,Primario
620006300,Primario
620006400,Jardin
620006400,Primario
620006500,Primario
620006600,Jardin
620006600,Primario
620006700,Jardin
620006700,Primario
620006800,Jardin
620006800,Primario
620006900,Jardin
620006900,Primario
620007100,Secundario
620007200,Jardin
620007200,Primario
620007500,Jardin
620007500,Primario
620007600,Jardin
620007600,Primario
620007700,Jardin
620007700,Primario
620007800,Jardin
620007800,Primario
620007900,Jardin
620007900,Primario
620008100,Primario
620008200,Primario
620008300,Secundario
620008400,Primario
620008500,Primario
620008800,Jardin
620009000,Primario
620009200,Jardin
620009200,Primario
620009300,Jardin
620009300,Primario
620009400,Jardin
620009400,Primario
620009500,Jardin
620009600,Primario
620009800,Primario
620009900,Jardin
620009900,Primario
620010000,Jardin
620010100,Jardin
620010200,Secundario
620010300,Primario
620010400,Jardin
620010400,Primario
620010500,Primario
620010900,Primario
620011000,Jardin
620011000,Primario
620011100,Jardin
620011200,Jardin
620011200,Primario
620011300,Secundario
620011400,Jardin
620011400,Primario
620011500,Jardin
620011500,Primario
620011600,Primario
620011700,Jardin
620011800,Secundario
620011900,Jardin
620011900,Primario
620012000,Jardin
620012000,Primario
620012100,Jardin
620012400,Jardin
620012400,Primario
620012500,Jardin
620012500,Primario
620012600,Jardin
620012600,Primario
620012700,Primario
620012800,Jardin
620012900,Jardin
620012900,Primario
620013000,SNU
620013200,Jardin
620013300,Secundario
620013400,Primario
620013500,Primario
620013600,Secundario
620013800,Jardin
620013800,Primario
620014100,Primario
620014200,Secundario
620014400,Jardin
620014400,Primario
620014500,Primario
620014600,Primario
620014700,Jardin
620014700,Primario
620014800,Secundario
620014900,Primario
620015100,SNU
620015101,SNU
620015102,SNU
620015200,Primario
620015300,Primario
620015400,Secundario
620015500,Primario
620015600,Jardin
620015600,Primario
620015700,SNU
620015800,Secundario
620015900,Primario
620016000,Jardin
620016000,Primario
620016100,Primario
620016300,Jardin
620016400,Jardin
620016500,Jardin
620016600,Jardin
620016600,Primario
620016700,Jardin
620016700,Primario
620016800,Primario
620016900,Jardin
620016900,Primario
620017100,Primario
620017200,Secundario
620017300,Secundario
620017400,Secundario
620017500,Primario
620017700,Secundario
620017800,Secundario
620017900,Primario
620018000,Jardin
620018100,Primario
620018200,Primario
620018500,Primario
620018600,Primario
620018700,Jardin
620018800,Jardin
620019000,Primario
620019100,Jardin
620019200,Primario
620019300,Primario
620019400,Primario
620019600,Primario
620019700,Primario
620019800,Primario
620019900,Primario
620020000,Primario
620020100,Secundario
620020200,Secundario
620020300,Secundario
620020400,Primario
620020500,Primario
620020600,Jardin
620020700,Jardin
620020700,Primario
620020800,Primario
620020900,Primario
620021000,Primario
620021100,Primario
620021200,Secundario
620021500,Jardin
620021600,Secundario
620021800,Primario
620021900,Jardin
620021900,Primario
620022000,Primario
620022100,Secundario
620022200,Primario
620022300,Secundario
620022500,Primario
620022600,Primario
620022700,Primario
620022800,Jardin
620022800,Primario
620022900,Secundario
620023100,Jardin
620023100,Primario
620023300,Jardin
620023300,Primario
620023400,Jardin
620023400,Primario
620023500,Jardin
620023500,Primario
620023700,Jardin
620023900,Jardin
620023900,Primario
620024000,Jardin
620024000,Primario
620024200,Jardin
620024200,Primario
620024300,Secundario
620024400,Jardin
620024400,Primario
